response_time_sec,tab_switch_count,total_hidden_time_sec,hidden_time_ratio,paste_count,pasted_chars_total,paste_ratio,input_event_count,delete_count,max_pause_sec,max_input_burst_chars,copy_count,answer_length_chars,is_anomaly
543.726,3,411.276,0.756403,0,0,0.0,30,5,62.163,38,3,450,1
105.775,0,0.0,0.0,0,0,0.0,34,2,22.811,5,1,340,0
257.691,0,0.0,0.0,0,0,0.0,114,5,13.797,14,0,729,0
245.909,0,0.0,0.0,0,0,0.0,38,3,6.766,27,0,457,0
295.806,0,0.0,0.0,0,0,0.0,121,13,19.731,34,0,745,0
151.495,0,0.0,0.0,0,0,0.0,45,6,48.802,14,0,376,0
751.389,1,13.485,0.017947,0,0,0.0,76,10,11.533,19,0,901,0
92.777,0,0.0,0.0,2,2,0.014085,27,2,14.49,82,0,142,0
777.596,12,346.103,0.445094,1,172,0.310469,35,4,25.0,101,2,554,1
229.298,0,0.0,0.0,0,0,0.0,63,5,7.408,9,1,345,0
456.894,0,0.0,0.0,0,0,0.0,72,8,10.862,24,0,814,0
97.916,0,0.0,0.0,0,0,0.0,23,1,75.0,8,0,198,0
86.431,0,0.0,0.0,1,12,0.069767,18,2,28.926,19,0,172,0
433.869,0,0.0,0.0,0,0,0.0,47,6,8.203,7,0,544,0
118.395,0,0.0,0.0,0,0,0.0,34,3,23.888,10,1,212,0
39.6,2,7.87,0.198737,2,146,0.616034,7,2,3.767,143,3,237,1
49.221,1,13.411,0.272465,2,160,0.851064,9,2,30.532,90,1,188,1
370.214,3,158.56,0.428293,2,265,0.336294,42,3,92.722,250,0,788,1
236.328,0,0.0,0.0,1,13,0.01601,90,2,23.898,23,0,812,0
83.658,0,0.0,0.0,2,1,0.011111,18,0,2.148,46,0,90,0
190.753,0,0.0,0.0,0,0,0.0,75,8,6.934,6,0,531,0
33.083,1,7.251,0.219176,3,194,0.960396,9,1,3.0,173,0,202,1
115.875,0,0.0,0.0,0,0,0.0,11,2,16.859,14,0,115,0
120.557,0,0.0,0.0,0,0,0.0,41,4,7.661,27,0,304,0
212.707,0,0.0,0.0,0,0,0.0,67,4,6.933,35,0,439,0
73.176,2,18.458,0.252241,1,305,0.466361,11,3,15.984,267,2,654,1
70.852,2,12.094,0.170694,1,206,0.872881,8,1,11.396,141,2,236,1
256.079,7,50.014,0.195307,1,473,0.615885,33,2,54.362,288,3,768,1
234.849,0,0.0,0.0,0,0,0.0,45,7,8.231,41,0,522,0
265.901,1,7.601,0.028586,0,0,0.0,56,6,26.421,16,0,687,0
265.774,1,17.039,0.064111,0,0,0.0,40,3,17.656,11,0,465,0
329.468,1,12.133,0.036826,0,0,0.0,63,6,8.146,25,0,361,0
542.498,8,391.045,0.720823,0,0,0.0,26,2,29.037,35,4,421,1
153.22,0,0.0,0.0,1,3,0.015625,29,0,4.783,37,0,192,0
232.927,1,2.213,0.009501,0,0,0.0,31,3,11.953,7,0,353,0
378.965,0,0.0,0.0,0,0,0.0,68,12,6.485,22,0,651,0
182.083,1,16.203,0.088987,0,0,0.0,31,4,61.755,31,0,258,0
97.599,1,23.077,0.236447,1,619,0.943598,12,2,17.477,603,0,656,1
105.394,0,0.0,0.0,0,0,0.0,37,3,47.897,45,1,330,0
188.832,0,0.0,0.0,0,0,0.0,42,4,10.241,5,0,203,0
214.467,0,0.0,0.0,0,0,0.0,43,6,25.093,11,1,425,0
128.803,0,0.0,0.0,0,0,0.0,44,4,3.811,11,0,484,0
244.65,0,0.0,0.0,0,0,0.0,28,3,9.307,23,0,319,0
190.268,0,0.0,0.0,1,10,0.025253,36,2,16.508,17,0,396,0
975.279,11,624.507,0.640337,1,248,0.306551,74,9,108.499,92,2,809,1
294.573,0,0.0,0.0,0,0,0.0,35,3,15.529,7,0,361,0
212.419,0,0.0,0.0,0,0,0.0,43,3,6.767,14,0,435,0
510.306,13,217.476,0.426168,0,0,0.0,26,3,78.89,11,0,293,1
128.505,0,0.0,0.0,0,0,0.0,31,3,14.548,16,0,243,0
253.358,1,6.193,0.024444,1,5,0.009823,54,5,12.21,18,0,509,0
55.822,2,4.21,0.075418,3,361,0.904762,14,2,54.853,252,1,399,1
107.557,0,0.0,0.0,0,0,0.0,32,3,15.853,14,0,204,0
65.406,0,0.0,0.0,0,0,0.0,15,2,21.201,11,0,88,0
240.574,0,0.0,0.0,1,41,0.067881,52,4,19.179,16,0,604,0
229.824,0,0.0,0.0,0,0,0.0,31,5,18.244,13,0,339,0
261.648,0,0.0,0.0,0,0,0.0,44,2,10.008,11,0,351,0
163.714,0,0.0,0.0,0,0,0.0,24,2,15.771,65,0,188,0
285.926,0,0.0,0.0,0,0,0.0,76,7,12.794,9,0,486,0
305.558,0,0.0,0.0,0,0,0.0,43,13,17.037,15,0,509,0
244.037,0,0.0,0.0,0,0,0.0,48,5,8.793,17,0,388,0
145.972,0,0.0,0.0,1,20,0.081633,25,3,18.201,10,0,245,0
289.817,8,224.392,0.774254,1,77,0.274021,18,3,50.261,35,0,281,1
284.437,1,5.277,0.018552,0,0,0.0,38,7,6.141,19,0,462,0
625.67,6,331.689,0.530134,0,0,0.0,20,3,232.177,54,1,243,1
80.452,0,0.0,0.0,0,0,0.0,15,3,26.63,17,0,191,0
334.088,0,0.0,0.0,1,16,0.024883,66,7,29.717,22,0,643,0
148.934,0,0.0,0.0,0,0,0.0,19,2,52.592,20,0,214,0
151.152,1,4.185,0.027687,0,0,0.0,70,1,9.608,17,0,473,0
183.409,0,0.0,0.0,0,0,0.0,31,5,28.02,27,0,395,0
111.106,0,0.0,0.0,0,0,0.0,17,1,14.008,9,0,126,0
331.711,0,0.0,0.0,0,0,0.0,101,5,6.439,4,0,563,0
171.269,2,60.94,0.355815,3,315,0.452586,48,4,49.355,298,3,696,1
224.312,0,0.0,0.0,0,0,0.0,34,5,46.417,41,0,394,0
243.029,1,7.045,0.028988,0,0,0.0,100,1,9.076,17,0,588,0
341.702,10,262.058,0.76692,0,0,0.0,38,2,116.705,25,2,346,1
184.228,0,0.0,0.0,0,0,0.0,77,4,12.772,20,0,477,0
228.61,0,0.0,0.0,0,0,0.0,47,1,4.084,9,1,387,0
401.87,10,258.835,0.644076,0,0,0.0,82,5,119.307,26,4,473,1
173.845,0,0.0,0.0,1,14,0.065116,17,2,24.142,18,0,215,0
179.719,1,8.871,0.04936,1,3,0.011538,24,4,14.577,30,0,260,0
127.86,0,0.0,0.0,0,0,0.0,49,3,21.264,11,0,248,0
331.712,0,0.0,0.0,0,0,0.0,44,7,6.276,19,0,435,0
135.668,2,2.294,0.016909,0,0,0.0,25,4,7.467,65,0,235,0
154.507,2,58.613,0.379355,2,295,0.551402,30,5,42.852,123,2,535,1
83.225,0,0.0,0.0,0,0,0.0,34,6,66.519,26,0,260,0
244.465,0,0.0,0.0,0,0,0.0,27,5,16.17,30,0,286,0
334.035,3,191.314,0.572736,0,0,0.0,43,6,223.353,6,1,453,1
133.291,0,0.0,0.0,0,0,0.0,20,3,5.067,18,0,252,0
78.822,0,0.0,0.0,0,0,0.0,27,2,8.266,29,0,180,0
179.588,0,0.0,0.0,0,0,0.0,57,7,3.729,16,0,492,0
125.532,0,0.0,0.0,0,0,0.0,68,4,4.802,6,0,340,0
147.125,0,0.0,0.0,0,0,0.0,39,5,8.051,14,0,338,0
139.965,0,0.0,0.0,0,0,0.0,28,1,4.73,14,0,295,0
56.45,1,18.796,0.332967,3,351,0.647601,15,3,12.477,241,1,542,1
179.44,0,0.0,0.0,0,0,0.0,35,2,11.709,6,0,359,0
353.311,0,0.0,0.0,0,0,0.0,118,9,11.824,12,0,1108,0
407.071,0,0.0,0.0,1,7,0.014344,39,2,4.782,28,0,488,0
433.276,0,0.0,0.0,0,0,0.0,89,7,2.0,10,0,897,0
149.761,1,27.933,0.186517,1,547,0.673645,10,2,56.264,378,2,812,1
186.864,0,0.0,0.0,0,0,0.0,30,4,7.845,12,0,219,0
78.136,0,0.0,0.0,4,319,0.559649,20,1,13.244,246,1,570,1
152.148,0,0.0,0.0,0,0,0.0,70,6,29.693,28,0,397,0
440.819,0,0.0,0.0,0,0,0.0,51,4,11.968,8,0,530,0
141.329,1,11.325,0.080132,0,0,0.0,29,2,21.309,15,0,245,0
136.718,1,43.505,0.31821,4,384,0.472906,22,1,36.524,245,0,812,1
113.89,0,0.0,0.0,2,2,0.008696,38,2,14.342,9,0,230,0
272.871,0,0.0,0.0,0,0,0.0,28,0,12.826,9,0,303,0
533.08,1,6.67,0.012512,0,0,0.0,189,11,30.793,4,0,1096,0
256.415,1,27.364,0.106718,0,0,0.0,71,5,32.129,22,0,628,0
136.461,0,0.0,0.0,0,0,0.0,21,2,22.436,12,0,250,0
217.499,0,0.0,0.0,0,0,0.0,56,5,20.927,87,0,360,0
62.721,0,0.0,0.0,4,141,0.5,13,5,11.942,140,1,282,1
119.506,0,0.0,0.0,0,0,0.0,16,3,14.661,5,0,142,0
561.645,14,399.355,0.711045,0,0,0.0,62,5,69.324,24,1,567,1
62.943,3,2.299,0.036525,4,204,0.713287,14,0,47.794,181,1,286,1
692.016,11,208.373,0.30111,0,0,0.0,44,4,130.13,46,3,608,1
285.818,0,0.0,0.0,0,0,0.0,70,4,14.339,21,0,529,0
125.659,0,0.0,0.0,0,0,0.0,47,4,6.175,9,0,312,0
69.641,1,6.143,0.08821,0,0,0.0,16,2,42.177,7,0,117,0
116.344,0,0.0,0.0,1,11,0.037543,23,5,4.728,28,0,293,0
158.764,0,0.0,0.0,0,0,0.0,60,2,8.376,38,1,276,0
123.197,0,0.0,0.0,0,0,0.0,23,3,33.664,6,0,257,0
163.696,0,0.0,0.0,0,0,0.0,49,5,20.231,10,0,440,0
187.907,0,0.0,0.0,0,0,0.0,45,2,9.175,12,0,267,0
189.86,0,0.0,0.0,0,0,0.0,72,5,6.274,40,0,542,0
556.536,1,2.783,0.005001,0,0,0.0,109,4,11.133,36,0,877,0
368.726,3,253.996,0.688848,0,0,0.0,33,5,166.076,28,3,298,1
54.464,1,12.378,0.227269,2,272,0.649165,11,0,26.368,224,1,419,1
104.281,0,0.0,0.0,0,0,0.0,23,4,10.234,20,0,243,0
144.037,0,0.0,0.0,0,0,0.0,25,2,34.163,14,0,151,0
76.54,0,0.0,0.0,4,289,0.593429,14,2,28.091,235,1,487,1
349.856,10,153.8,0.439609,1,48,0.345324,18,4,45.786,21,3,139,1
243.489,1,5.81,0.023861,0,0,0.0,49,2,6.14,17,0,416,0
282.492,0,0.0,0.0,0,0,0.0,68,9,14.75,21,0,634,0
153.88,0,0.0,0.0,0,0,0.0,56,0,3.045,11,0,295,0
184.094,1,1.298,0.007051,0,0,0.0,30,2,8.54,35,0,373,0
209.159,0,0.0,0.0,0,0,0.0,39,6,16.132,21,0,280,0
114.717,0,0.0,0.0,1,20,0.053333,43,3,11.164,25,0,375,0
187.701,0,0.0,0.0,0,0,0.0,41,2,13.622,14,0,356,0
276.821,0,0.0,0.0,0,0,0.0,31,4,9.769,22,0,302,0
89.567,0,0.0,0.0,0,0,0.0,24,2,17.098,31,0,230,0
779.351,4,459.076,0.589049,1,296,0.36319,55,6,26.303,177,0,815,1
243.028,0,0.0,0.0,0,0,0.0,71,5,13.009,18,0,588,0
133.872,0,0.0,0.0,0,0,0.0,22,2,3.769,38,0,107,0
222.7,0,0.0,0.0,1,38,0.095477,66,8,29.218,10,0,398,0
59.784,3,2.945,0.049261,4,230,0.471311,7,0,16.982,205,0,488,1
152.744,0,0.0,0.0,4,653,0.904432,22,1,14.243,606,3,722,1
43.891,3,11.003,0.250689,4,216,0.878049,9,3,18.168,124,0,246,1
241.911,0,0.0,0.0,0,0,0.0,34,0,13.036,17,0,292,0
465.01,3,334.422,0.719172,0,0,0.0,47,6,125.803,42,2,380,1
149.998,0,0.0,0.0,1,2,0.008097,36,7,28.602,19,0,247,0
121.003,0,0.0,0.0,2,13,0.036932,34,5,18.154,22,0,352,0
101.376,0,0.0,0.0,0,0,0.0,53,2,31.67,16,1,241,0
191.488,0,0.0,0.0,0,0,0.0,38,7,6.343,24,0,370,0
221.124,1,9.114,0.041217,0,0,0.0,87,4,8.431,19,0,454,0
138.929,0,0.0,0.0,0,0,0.0,37,3,16.229,19,0,369,0
21.747,2,6.486,0.298248,1,105,0.514706,4,0,41.504,63,1,204,1
252.207,0,0.0,0.0,0,0,0.0,58,6,5.045,8,0,335,0
153.123,1,6.812,0.044487,0,0,0.0,48,4,11.198,25,0,325,0
146.683,0,0.0,0.0,2,11,0.053659,24,2,6.444,15,0,205,0
190.683,0,0.0,0.0,0,0,0.0,61,6,12.983,20,0,420,0
151.806,0,0.0,0.0,1,22,0.048035,73,6,20.239,11,0,458,0
137.926,0,0.0,0.0,0,0,0.0,21,5,5.451,7,0,200,0
280.854,0,0.0,0.0,1,24,0.041885,39,8,2.996,27,0,573,0
151.673,0,0.0,0.0,1,3,0.012766,30,2,4.518,3,0,235,0
121.817,3,38.126,0.312978,2,347,0.481944,26,1,27.007,195,0,720,1
127.865,2,31.517,0.246487,3,592,0.551724,22,4,85.832,493,2,1073,1
97.359,1,16.562,0.170113,1,407,0.745421,19,2,76.034,357,1,546,1
62.329,0,0.0,0.0,0,0,0.0,20,2,9.36,9,0,121,0
210.792,0,0.0,0.0,0,0,0.0,52,3,30.782,20,1,511,0
200.259,0,0.0,0.0,0,0,0.0,37,10,9.268,13,0,414,0
288.428,0,0.0,0.0,2,21,0.03437,57,5,11.977,35,0,611,0
527.459,13,370.564,0.702546,0,0,0.0,72,7,58.333,20,4,507,1
557.383,0,0.0,0.0,0,0,0.0,141,10,5.393,27,1,1488,0
93.866,1,31.94,0.340272,1,553,0.917081,10,0,31.181,494,2,603,1
865.703,13,504.56,0.582833,2,156,0.163351,56,9,179.956,51,1,955,1
193.836,0,0.0,0.0,0,0,0.0,38,5,11.767,53,0,286,0
160.341,0,0.0,0.0,0,0,0.0,46,6,7.683,43,0,401,0
47.214,2,5.552,0.117592,2,101,0.726619,3,1,12.791,70,1,139,1
157.117,1,4.346,0.027661,0,0,0.0,45,3,18.216,24,0,451,0
804.177,3,590.357,0.734113,0,0,0.0,54,2,110.406,70,2,512,1
62.779,0,0.0,0.0,1,134,0.480287,6,2,41.538,104,3,279,1
209.2,0,0.0,0.0,2,28,0.061269,43,1,19.462,19,0,457,0
88.57,3,26.206,0.295879,3,202,0.587209,5,3,12.618,199,2,344,1
203.791,0,0.0,0.0,0,0,0.0,31,4,3.975,11,0,219,0
295.868,7,152.207,0.514442,2,584,0.485857,67,1,47.369,522,2,1202,1
370.108,0,0.0,0.0,0,0,0.0,40,6,7.457,39,0,386,0
184.681,2,2.124,0.011501,0,0,0.0,31,0,13.724,16,0,177,0
206.06,1,7.373,0.035781,0,0,0.0,43,8,20.386,16,0,433,0
40.251,3,13.661,0.339395,2,208,0.527919,17,1,14.676,189,2,394,1
553.026,3,338.658,0.612373,1,48,0.120301,43,2,29.249,88,0,399,1
112.652,2,9.877,0.087677,1,17,0.051672,45,6,8.407,25,0,329,0
20.0,2,6.282,0.3141,3,58,0.610526,5,0,17.687,35,0,95,1
42.722,0,0.0,0.0,1,109,0.52657,7,3,102.263,78,0,207,1
117.123,2,8.498,0.072556,2,655,0.781623,21,1,24.117,435,2,838,1
562.717,0,0.0,0.0,1,37,0.03568,157,6,75.0,40,0,1037,0
204.781,0,0.0,0.0,0,0,0.0,23,5,10.513,16,0,230,0
154.187,2,7.61,0.049356,0,0,0.0,24,7,6.247,12,0,214,0
102.755,1,20.982,0.204194,3,470,0.515917,22,4,9.94,467,0,911,1
227.874,0,0.0,0.0,0,0,0.0,26,5,4.758,42,0,271,0
316.184,0,0.0,0.0,0,0,0.0,69,2,4.06,20,0,350,0
175.326,0,0.0,0.0,1,3,0.009464,34,3,2.106,17,0,317,0
40.723,0,0.0,0.0,2,69,0.766667,6,2,99.554,68,2,90,1
297.61,6,186.503,0.626669,0,0,0.0,31,7,56.693,21,1,384,1
54.762,1,14.158,0.258537,2,144,0.592593,8,0,3.0,138,2,243,1
244.011,1,1.46,0.005983,0,0,0.0,32,4,4.987,24,0,289,0
301.606,6,95.179,0.315574,0,0,0.0,26,2,84.542,45,3,154,1
208.432,0,0.0,0.0,0,0,0.0,51,2,12.965,15,0,305,0
137.025,0,0.0,0.0,0,0,0.0,37,4,17.548,51,0,220,0
344.303,0,0.0,0.0,0,0,0.0,77,7,4.994,10,0,453,0
70.236,0,0.0,0.0,0,0,0.0,9,2,26.197,15,0,75,0
375.015,3,183.183,0.488468,0,0,0.0,42,2,78.275,11,2,276,1
77.343,2,20.546,0.265648,3,249,0.617866,11,3,30.376,241,1,403,1
170.983,0,0.0,0.0,0,0,0.0,80,5,4.767,17,0,561,0
409.921,0,0.0,0.0,0,0,0.0,62,3,15.855,31,0,834,0
58.203,1,17.329,0.297734,2,242,0.49692,10,1,12.771,135,2,487,1
621.118,14,215.372,0.346749,0,0,0.0,35,7,92.508,16,2,432,1
617.741,6,278.857,0.451414,2,143,0.336471,31,6,118.981,195,2,425,1
188.997,2,51.234,0.271084,1,1683,0.903382,34,3,33.291,1060,2,1863,1
143.489,0,0.0,0.0,0,0,0.0,24,4,7.613,10,0,276,0
160.83,0,0.0,0.0,0,0,0.0,45,4,8.43,18,0,303,0
43.268,3,3.704,0.085606,3,205,0.590778,7,5,38.949,129,1,347,1
292.776,0,0.0,0.0,0,0,0.0,60,5,15.908,12,0,682,0
75.231,0,0.0,0.0,1,517,0.833871,17,5,22.176,446,1,620,1
259.471,0,0.0,0.0,0,0,0.0,96,7,15.713,12,1,664,0
76.893,2,20.521,0.266877,3,607,0.890029,12,1,5.744,454,1,682,1
125.32,0,0.0,0.0,0,0,0.0,28,2,4.244,21,0,227,0
508.099,8,255.298,0.502457,0,0,0.0,40,7,71.849,12,1,535,1
236.042,1,7.671,0.032498,0,0,0.0,51,7,13.252,12,0,461,0
354.989,13,250.267,0.704999,1,18,0.065693,37,7,48.142,10,2,274,1
190.875,0,0.0,0.0,0,0,0.0,31,7,19.424,11,0,325,0
89.359,1,0.599,0.006703,0,0,0.0,24,4,5.11,12,0,133,0
188.965,6,61.528,0.325605,2,155,0.25,24,6,46.424,81,2,620,1
253.966,1,1.441,0.005674,0,0,0.0,53,1,15.202,11,0,450,0
466.204,1,2.331,0.005,0,0,0.0,61,4,14.962,14,0,573,0
67.381,1,18.812,0.279188,1,142,0.669811,11,0,12.701,102,0,212,1
1004.198,13,640.231,0.637555,0,0,0.0,74,12,123.547,16,0,1109,1
141.438,0,0.0,0.0,0,0,0.0,40,4,9.792,33,0,189,0
174.149,0,0.0,0.0,0,0,0.0,51,4,16.926,21,0,233,0
61.466,5,18.24,0.296749,2,80,0.301887,17,1,47.079,155,0,265,1
266.359,2,98.384,0.369366,3,175,0.203488,32,4,19.208,145,1,860,1
176.013,2,13.701,0.077841,0,0,0.0,40,3,2.293,20,0,346,0
314.885,0,0.0,0.0,0,0,0.0,83,9,16.007,47,0,580,0
233.426,0,0.0,0.0,0,0,0.0,30,2,5.328,29,0,328,0
132.026,1,9.842,0.074546,0,0,0.0,44,4,18.114,61,0,297,0
125.235,0,0.0,0.0,0,0,0.0,36,1,7.937,43,0,349,0
219.408,1,3.277,0.014936,0,0,0.0,99,5,6.229,51,0,500,0
101.483,2,7.458,0.07349,3,594,0.83662,12,1,45.459,465,3,710,1
102.483,1,0.512,0.004996,0,0,0.0,39,3,46.438,14,0,197,0
184.896,4,100.8,0.545171,3,706,0.623675,29,1,38.169,387,3,1132,1
61.288,2,16.359,0.26692,1,188,0.746032,9,2,7.213,159,0,252,1
51.547,1,7.973,0.154674,1,144,0.553846,11,1,21.059,105,2,260,1
194.166,0,0.0,0.0,0,0,0.0,33,2,9.775,12,0,308,0
173.585,0,0.0,0.0,0,0,0.0,46,6,39.755,31,0,399,0
80.56,2,13.105,0.162674,3,355,0.880893,8,6,37.943,274,2,403,1
843.839,5,226.505,0.268422,1,121,0.156331,48,7,25.0,321,3,774,1
248.303,0,0.0,0.0,0,0,0.0,64,10,19.15,27,0,730,0
49.874,1,7.271,0.145787,3,146,0.829545,11,2,11.421,127,3,176,1
149.032,0,0.0,0.0,0,0,0.0,34,6,10.468,109,0,383,0
242.863,0,0.0,0.0,0,0,0.0,43,6,3.329,18,0,504,0
141.975,0,0.0,0.0,4,353,0.515328,16,1,18.852,271,2,685,1
296.322,0,0.0,0.0,0,0,0.0,124,3,2.622,28,0,768,0
160.927,0,0.0,0.0,0,0,0.0,24,1,4.865,13,0,216,0
115.45,0,0.0,0.0,0,0,0.0,49,3,14.808,113,0,244,0
332.199,0,0.0,0.0,1,13,0.021277,94,2,5.823,39,1,611,0
312.895,1,3.938,0.012586,0,0,0.0,124,3,11.549,11,0,670,0
311.327,0,0.0,0.0,0,0,0.0,42,4,14.831,20,1,444,0
305.848,0,0.0,0.0,0,0,0.0,85,7,16.276,31,0,577,0
249.519,0,0.0,0.0,0,0,0.0,70,8,6.113,24,0,593,0
100.353,0,0.0,0.0,0,0,0.0,22,0,7.922,14,0,178,0
190.974,1,26.294,0.137684,3,1039,0.78003,23,3,30.629,766,2,1332,1
72.321,0,0.0,0.0,3,405,0.786408,15,4,4.755,273,1,515,1
163.865,1,6.238,0.038068,0,0,0.0,38,6,7.452,9,0,258,0
192.036,0,0.0,0.0,0,0,0.0,41,5,3.908,9,1,314,0
341.008,0,0.0,0.0,0,0,0.0,45,7,38.591,18,0,531,0
162.04,0,0.0,0.0,0,0,0.0,34,4,24.931,9,0,339,0
102.465,0,0.0,0.0,1,8,0.082474,10,0,18.867,16,0,97,0
241.212,0,0.0,0.0,0,0,0.0,79,7,6.712,14,0,528,0
175.984,0,0.0,0.0,0,0,0.0,27,2,7.334,6,0,234,0
154.073,1,12.229,0.079371,0,0,0.0,51,2,20.0,15,0,397,0
351.849,2,3.691,0.01049,0,0,0.0,111,6,7.647,31,0,805,0
96.049,0,0.0,0.0,0,0,0.0,23,1,16.508,20,0,232,0
175.733,0,0.0,0.0,0,0,0.0,43,0,9.943,21,0,334,0
579.459,10,177.951,0.307099,1,76,0.291188,17,6,25.0,53,1,261,1
228.899,1,23.055,0.100721,3,762,0.618005,20,1,122.93,455,0,1233,1
546.292,13,365.134,0.668386,0,0,0.0,61,6,216.495,5,3,504,1
93.12,2,3.09,0.033183,0,0,0.0,37,5,55.474,14,0,194,0
301.536,0,0.0,0.0,0,0,0.0,62,3,14.549,76,0,427,0
345.007,1,16.82,0.048753,0,0,0.0,48,8,23.206,7,0,516,0
142.08,0,0.0,0.0,0,0,0.0,35,4,11.35,17,0,324,0
59.308,1,16.477,0.277821,3,184,0.87619,5,2,12.827,116,2,210,1
975.62,11,728.945,0.747161,0,0,0.0,65,11,119.664,11,2,850,1
421.007,0,0.0,0.0,1,17,0.022973,56,8,8.286,21,0,740,0
84.641,2,29.356,0.34683,4,274,0.832827,10,0,9.002,189,2,329,1
109.38,0,0.0,0.0,1,4,0.022727,32,4,36.734,28,0,176,0
916.234,14,301.75,0.329337,0,0,0.0,110,9,94.467,35,2,628,1
109.427,6,17.098,0.15625,3,77,0.484277,15,2,120.149,95,0,159,1
144.077,0,0.0,0.0,1,8,0.021978,50,5,11.267,26,0,364,0
42.247,1,10.162,0.240538,3,228,0.832117,5,2,12.79,210,2,274,1
225.41,0,0.0,0.0,0,0,0.0,72,6,14.53,27,0,485,0
308.738,2,1.544,0.005001,1,55,0.114583,46,8,4.117,23,0,480,0
863.392,0,0.0,0.0,0,0,0.0,166,16,12.683,13,0,1582,0
103.304,5,21.08,0.204058,1,93,0.385892,12,6,41.742,82,2,241,1
233.478,0,0.0,0.0,0,0,0.0,49,3,9.691,51,0,490,0
136.476,0,0.0,0.0,0,0,0.0,33,6,6.996,21,0,324,0
622.143,1,40.707,0.06543,1,13,0.013757,88,2,4.775,23,0,945,0
284.985,0,0.0,0.0,0,0,0.0,96,9,8.705,15,1,750,0
210.544,1,3.912,0.01858,0,0,0.0,61,8,2.112,23,0,402,0
1032.136,4,829.651,0.803819,2,65,0.052251,108,6,48.578,45,4,1244,1
117.462,0,0.0,0.0,0,0,0.0,32,4,5.889,18,0,230,0
328.725,1,1.644,0.005001,0,0,0.0,58,4,13.208,5,0,541,0
173.775,0,0.0,0.0,2,3,0.008902,56,6,8.136,6,0,337,0
181.493,0,0.0,0.0,0,0,0.0,28,5,14.47,14,0,334,0
472.25,1,40.949,0.08671,0,0,0.0,83,6,2.201,20,0,571,0
72.378,0,0.0,0.0,3,231,0.865169,13,2,53.858,162,2,267,1
185.137,0,0.0,0.0,2,9,0.023873,54,4,17.97,11,0,377,0
61.009,1,13.74,0.225213,1,460,0.972516,16,4,92.976,417,0,473,1
119.081,0,0.0,0.0,1,9,0.043062,45,3,9.938,18,0,209,0
178.308,1,4.312,0.024183,0,0,0.0,25,0,5.918,19,0,274,0
178.522,1,4.054,0.022709,0,0,0.0,67,8,12.83,16,0,428,0
114.479,0,0.0,0.0,0,0,0.0,40,1,24.451,24,0,330,0
283.126,1,1.956,0.006909,1,32,0.084433,54,2,48.912,15,0,379,0
158.909,0,0.0,0.0,0,0,0.0,33,6,24.619,31,1,249,0
103.164,0,0.0,0.0,0,0,0.0,26,4,17.978,6,0,223,0
175.1,1,8.03,0.04586,3,519,0.69016,24,0,26.232,317,1,752,1
289.194,0,0.0,0.0,0,0,0.0,138,7,15.087,11,0,787,0
211.958,0,0.0,0.0,0,0,0.0,30,3,12.187,24,0,345,0
171.133,0,0.0,0.0,0,0,0.0,34,5,9.598,17,0,213,0
252.236,0,0.0,0.0,1,43,0.105392,60,1,6.523,16,0,408,0
356.82,3,191.71,0.537274,1,200,0.231214,26,8,43.983,95,1,865,1
38.17,2,8.881,0.23267,1,115,0.804196,5,2,19.365,68,0,143,1
214.223,11,102.434,0.478165,2,25,0.088652,21,2,25.0,15,1,282,1
401.724,0,0.0,0.0,0,0,0.0,55,6,9.231,10,0,615,0
103.156,0,0.0,0.0,0,0,0.0,25,1,12.504,12,1,151,0
957.409,6,279.994,0.29245,0,0,0.0,110,9,50.19,24,3,1112,1
111.969,0,0.0,0.0,4,675,0.867609,18,2,44.728,537,2,778,1
84.439,2,15.718,0.186146,3,208,0.504854,8,3,29.738,195,2,412,1
199.551,4,101.48,0.508542,1,304,0.443149,29,4,19.13,282,3,686,1
301.607,0,0.0,0.0,0,0,0.0,32,7,14.766,41,0,345,0
406.791,1,2.034,0.005,0,0,0.0,60,6,14.004,14,0,452,0
264.364,0,0.0,0.0,1,4,0.011204,39,4,7.15,17,0,357,0
203.26,0,0.0,0.0,0,0,0.0,39,4,3.122,5,0,397,0
78.99,0,0.0,0.0,0,0,0.0,11,3,14.637,32,0,127,0
179.445,0,0.0,0.0,0,0,0.0,23,2,47.854,14,0,253,0
238.953,0,0.0,0.0,0,0,0.0,41,1,6.419,12,0,407,0
228.662,1,1.143,0.004999,0,0,0.0,35,0,15.208,3,0,392,0
201.535,3,101.396,0.503119,3,456,0.60719,69,1,37.479,395,0,751,1
526.911,7,326.093,0.618877,0,0,0.0,72,8,43.339,27,2,423,1
211.561,0,0.0,0.0,0,0,0.0,36,3,7.092,24,0,228,0
72.705,1,0.79,0.010866,0,0,0.0,31,2,43.484,18,0,234,0
549.962,7,433.863,0.788896,0,0,0.0,24,2,109.537,57,1,338,1
64.607,3,8.509,0.131704,1,277,0.742627,6,2,17.647,190,0,373,1
254.101,0,0.0,0.0,1,85,0.101553,116,9,21.34,40,0,837,0
101.798,1,3.368,0.033085,0,0,0.0,28,1,13.646,28,0,196,0
159.682,2,17.947,0.112392,3,867,0.873992,30,1,17.834,770,0,992,1
683.345,12,346.16,0.506567,0,0,0.0,59,6,154.337,7,0,633,1
365.965,10,240.452,0.657036,1,31,0.082888,25,4,73.507,18,2,374,1
